eng_clean,urdu_clean
i therefore the prisoner of the lord beseech you that ye walk worthy of the vocation wherewith ye are called,پس میں جو خداوند میں قیدی ہوں تم سے التماس کرتا ہوں کہ جس بلاوے سے تم بلائے گئے تھے اس کے لائق چال چلو .
with all lowliness and meekness with longsuffering forbearing one another in love,یعنی کمال فروتنی اور حلم کے ساتھ تحمّل کرکے محبّت سے ایک دوسرے کی برداشت کرو .
endeavouring to keep the unity of the spirit in the bond of peace,اور اسی کوشش میں رہو کہ روح کی یگانگی صلح کے بند سے بندھی رہے .
there is one body and one spirit even as ye are called in one hope of your calling,ایک ہے بدن ہے اور ایک ہی روح . چنانچہ تمہیں جو بلائے گئے تھے اپنے بلائے جانے سے امّید بھی ایک ہی ہے .
one lord one faith one baptism,ایک ہی خداوند ہے . ایک ہی ایمان . ایک ہی بپتسمہ .
one god and father of all who is above all and through all and in you all,اور سب کا خدا اور باپ ایک ہی ہے جو سب کے اوپر اور سب کے درمیان اور سب کے اندر ہے .
but unto every one of us is given grace according to the measure of the gift of christ,اور ہم میں سے ہر ایک پر مسیح کی بخشش کے اندازہ کے موافق فضل ہؤا ہے .
wherefore he saith when he ascended up on high he led captivity captive and gave gifts unto men,اسی واسطے وہ فرماتا ہے کہ جب وہ عالم بالا پر چڑھا تو قیدیوں کو ساتھ لے گیا اور آدمیوں کو انعام دئے .
now that he ascended what is it but that he also descended first into the lower parts of the earth,اس کے چڑھنے سے اور کیا پایا جاتا ہے سوا اس کے کہ وہ زمین کے نیچے کے علاقہ میں اترا بھی تھا
he that descended is the same also that ascended up far above all heavens that he might fill all things,اور یہ اترنے والا وہی ہے جو سب آسمانوں سے بھی اوپر چڑھ گیا تاکہ سب چیزوں کو معمور کرے .
and he gave some apostles and some prophets and some evangelists and some pastors and teachers,اور اسی نے بعض کو رسول اور بعض کو نبی اور بعض کو مبشّر اور بعض کو چرواہا اور استاد بنا کر دے دیا .
for the perfecting of the saints for the work of the ministry for the edifying of the body of christ,تاکہ مقدّس لوگ کامل بنیں اور خدمت گذاری کا کام کیا جائے اور مسیح کا بدن ترقّی پائے .
till we all come in the unity of the faith and of the knowledge of the son of god unto a perfect man unto the measure of the stature of the fulness of christ,جب تک ہم سب کے سب خدا کے بیٹے کے ایمان اور اس کی پہچان میں ایک نہ ہو جائیں اور کامل انسان نہ بنیں یعنی مسیح کے پورے قد کے اندازہ تک نہ پہنچ جائیں .
that we henceforth be no more children tossed to and fro and carried about with every wind of doctrine by the sleight of men and cunning craftiness whereby they lie in wait to deceive,تاکہ ہم آگے کو بچّے نہ رہیں اور آدمیوں کی بازیگری اور مکّاری کے سبب سے ان کے گمراہ کرنے والے منصوبوں کی طرف ہر ایک تعلیم کے جھوکے سے موجوں کی طرح اچھلتے بہتے نہ پھریں .
but speaking the truth in love may grow up into him in all things which is the head even christ,بلکہ محبّت کے ساتھ سچّائی پر قائم رہ کر اور اس کے ساتھ جو سر ہے یعنی مسیح کے ساتھ پیوستہ ہوکر ہر طرح سے بڑھتے جائیں .
from whom the whole body fitly joined together and compacted by that which every joint supplieth according to the effectual working in the measure of every part maketh increase of the body unto the edifying of itself in love,جس سے سارا بدن ہر ایک جوڑ کی مدد سے پیوستہ ہوکر اور گٹھ کر اس تاثیر کے موافق جو بقدر ہر حصّہ ہوتی ہے اپنے آپ کو بڑھاتا ہے تاکہ محبّت میں اپنی ترقّی کرتا جائے .
this i say therefore and testify in the lord that ye henceforth walk not as other gentiles walk in the vanity of their mind,اس لئے میں یہ کہتا ہوں اور خداوند میں جتائے دیتا ہوں کہ جس طرح غیرقومیں اپنے بیہودہ خیالات کے موافق چلتی ہیں تم آیندہ کو اس طرح نہ چلنا .
having the understanding darkened being alienated from the life of god through the ignorance that is in them because of the blindness of their heart,کیونکہ ان کی عقل تاریک ہو گئی ہے اور وہ اس نادانی کے سبب سے جو ان میں ہے اور اپنے دلوں کی سختی کے باعث خدا کی زندگی سے خارج ہیں .
who being past feeling have given themselves over unto lasciviousness to work all uncleanness with greediness,انہوں نے سن ہوکر شہوت پرستی کو اختیار کیا تاکہ ہر طرح کے گندے کام حرص سے کریں .
but ye have not so learned christ,مگر تم نے مسیح کی ایسی تعلیم نہیں پائی .
if so be that ye have heard him and have been taught by him as the truth is in jesus,بلکہ تم نے اس سچّائی کے مطابق جو یسوع میں ہے اسی کی سنی اور اس میں یہ تعلیم پائی ہوگی .
that ye put off concerning the former conversation the old man which is corrupt according to the deceitful lusts,کہ تم اپنے اگلے چال چلن کی اس پرانی انسانیّت کو اتار ڈالو جو فریب کی شہوتوں کے سبب سے خراب ہوتی جاتی ہے .
and be renewed in the spirit of your mind,اور اپنی عقل کی روحانی حالت میں نئے بنتے جاؤ .
and that ye put on the new man which after god is created in righteousness and true holiness,اور نئی انسانیّت کو پہنو جو خدا کے مطابق سچّائی کی راستبازی اور پاکیزگی میں پیدا کی گئی ہے .
wherefore putting away lying speak every man truth with his neighbour for we are members one of another,پس جھوٹ بولنا چھوڑ کر ہر ایک شخص اپنے پڑوسی سے سچ بولے کیونکہ ہم آپس میں ایک دوسرے کے عضو ہیں .
be ye angry and sin not let not the sun go down upon your wrath,غصّہ تو کرو مگر گناہ نہ کرو . سورج کے ڈوبنے تک تمہاری خفگی نہ رہے .
neither give place to the devil,اور ابلیس کو موقع نہ دو .
let him that stole steal no more but rather let him labour working with his hands the thing which is good that he may have to give to him that needeth,چوری کرنے والا پھر چوری نہ کرے بلکہ اچھّا پیشہ اختیار کرکے ہاتھوں سے محنت کرے تاکہ محتاج کو دینے کے لئے اس کے پاس کچھ ہو .
let no corrupt communication proceed out of your mouth but that which is good to the use of edifying that it may minister grace unto the hearers,کوئی گندی بات تمہارے منہ سے نہ نکلے بلکہ وہی جو ضرورت کے موافق ترقّی کے لئے اچھّی ہو تاکہ اس سے سننے والوں پر فضل ہو .
and grieve not the holy spirit of god whereby ye are sealed unto the day of redemption,اور خدا کے پاک روح کو رنجیدہ نہ کرو جس سے تم پر مخلصی کے دن کے لئے مہر ہوئی .
let all bitterness and wrath and anger and clamour and evil speaking be put away from you with all malice,ہر طرح کی تلخ مزاجی اور قہر اور غصّہ اور شور و غل اور بدگوئی ہر قسم کی بدخواہی سمیت تم سے دور کی جائیں .
and be ye kind one to another tenderhearted forgiving one another even as god for christ s sake hath forgiven you,اور ایک دوسرے پر مہربان اور نرم دل ہو اور جس طرح خدا نے مسیح میں تمہارے قصور معاف کئے ہیں تم بھی ایک دوسرے کے قصور معاف کرو .
